  875.00    82.1  H LY(C)  1  1.000009
  876.00    84.1  H LY(C)  1  1.000009
  877.00    86.2  H LY(C)  1  1.000009
  878.00    88.5  H LY(C)  1  1.000009
  879.00    90.7  H LY(C)  1  1.000009
  880.00    93.0  H LY(C)  1  1.000009
  881.00    95.4  H LY(C)  1  1.000009
  882.00    97.9  H LY(C)  1  1.000009
  883.00   100.4  H LY(C)  1  1.000009
  884.00   102.9  H LY(C)  1  1.000009
  885.00   105.5  H LY(C)  1  1.000009
  886.00   108.1  H LY(C)  1  1.000009
  887.00   110.8  H LY(C)  1  1.000009
  888.00   113.7  H LY(C)  1  1.000009
  889.00   116.6  H LY(C)  1  1.000009
  890.00   119.6  H LY(C)  1  1.000009
  891.00   122.6  H LY(C)  1  1.000009
  892.00   125.7  H LY(C)  1  1.000009
  893.00   128.8  H LY(C)  1  1.000009
  894.00   132.1  H LY(C)  1  1.000009
  895.00   135.4  H LY(C)  1  1.000009
